Tree_num,Province,Ecozone,Genus,Species,Variety,DBH,Height,merchVol,topVolRatio,topBarkRatio
655,AB,14,BETU,PAP,PAP, 21.00, 23.77,0.264611,0.094191,0.107919
656,AB,14,BETU,PAP,PAP, 22.00, 23.80,0.295716,0.079174,0.091282
657,AB,14,BETU,PAP,PAP, 23.00, 23.82,0.327997,0.066981,0.077671
658,AB,14,BETU,PAP,PAP, 24.00, 23.84,0.361477,0.057011,0.066464
659,AB,14,BETU,PAP,PAP, 25.00, 23.87,0.396180,0.048805,0.057179
660,AB,14,BETU,PAP,PAP, 26.00, 23.89,0.432124,0.042006,0.049441
661,AB,14,BETU,PAP,PAP, 27.00, 23.91,0.469329,0.036340,0.042955
662,AB,14,BETU,PAP,PAP, 28.00, 23.93,0.507808,0.031588,0.037489
663,AB,14,BETU,PAP,PAP, 29.00, 23.95,0.547578,0.027583,0.032858
664,AB,14,BETU,PAP,PAP, 30.00, 23.97,0.588648,0.024188,0.028916
665,AB,14,BETU,PAP,PAP, 31.00, 23.99,0.631032,0.021296,0.025543
666,AB,14,BETU,PAP,PAP, 32.00, 24.01,0.674737,0.018821,0.022645
667,AB,14,BETU,PAP,PAP, 33.00, 24.02,0.719772,0.016694,0.020145
668,AB,14,BETU,PAP,PAP, 34.00, 24.04,0.766145,0.014857,0.017978
669,AB,14,BETU,PAP,PAP, 35.00, 24.06,0.813862,0.013265,0.016094
670,AB,14,BETU,PAP,PAP, 36.00, 24.07,0.862930,0.011880,0.014449
671,AB,14,BETU,PAP,PAP, 37.00, 24.09,0.913353,0.010670,0.013009
672,AB,14,BETU,PAP,PAP, 38.00, 24.10,0.965136,0.009610,0.011742
673,AB,14,BETU,PAP,PAP, 39.00, 24.12,1.018283,0.008678,0.010626
674,AB,14,BETU,PAP,PAP, 40.00, 24.13,1.072798,0.007856,0.009639
675,AB,14,BETU,PAP,PAP, 41.00, 24.14,1.128685,0.007128,0.008764
676,AB,14,BETU,PAP,PAP, 42.00, 24.16,1.185947,0.006483,0.007985
677,AB,14,BETU,PAP,PAP, 43.00, 24.17,1.244586,0.005909,0.007291
678,AB,14,BETU,PAP,PAP, 44.00, 24.18,1.304606,0.005397,0.006670
679,AB,14,BETU,PAP,PAP, 45.00, 24.20,1.366008,0.004939,0.006114
680,AB,14,BETU,PAP,PAP, 46.00, 24.21,1.428795,0.004529,0.005615
681,AB,14,BETU,PAP,PAP, 47.00, 24.22,1.492968,0.004160,0.005165
682,AB,14,BETU,PAP,PAP, 48.00, 24.23,1.558530,0.003828,0.004760
683,AB,14,BETU,PAP,PAP, 49.00, 24.24,1.625482,0.003528,0.004393
684,AB,14,BETU,PAP,PAP, 50.00, 24.26,1.693826,0.003257,0.004061
685,AB,4,LARI,LAR,, 13.00, 25.52,0.000000,0.620468,0.693648
686,AB,4,LARI,LAR,, 14.00, 24.91,0.063421,0.515400,0.595077
687,AB,4,LARI,LAR,, 15.00, 24.35,0.085825,0.422594,0.503814
688,AB,4,LARI,LAR,, 16.00, 23.84,0.109678,0.344740,0.423884
689,AB,4,LARI,LAR,, 17.00, 23.37,0.134470,0.281218,0.356042
690,AB,4,LARI,LAR,, 18.00, 22.94,0.159931,0.230078,0.299408
691,AB,4,LARI,LAR,, 19.00, 22.53,0.185938,0.189111,0.252499
692,AB,4,LARI,LAR,, 20.00, 22.16,0.212446,0.156294,0.213747
693,AB,4,LARI,LAR,, 21.00, 21.80,0.239450,0.129935,0.181721
694,AB,4,LARI,LAR,, 22.00, 21.47,0.266969,0.108670,0.155191
695,AB,4,LARI,LAR,, 23.00, 21.16,0.295031,0.091424,0.133140
696,AB,4,LARI,LAR,, 24.00, 20.87,0.323662,0.077359,0.114739
697,AB,4,LARI,LAR,, 25.00, 20.59,0.352890,0.065822,0.099317
698,AB,4,LARI,LAR,, 26.00, 20.33,0.382740,0.056303,0.086335
699,AB,4,LARI,LAR,, 27.00, 20.08,0.413234,0.048404,0.075357
700,AB,4,LARI,LAR,, 28.00, 19.84,0.444391,0.041813,0.066033
701,AB,4,LARI,LAR,, 29.00, 19.61,0.476226,0.036284,0.058080
702,AB,4,LARI,LAR,, 30.00, 19.39,0.508753,0.031623,0.051267
703,AB,4,LARI,LAR,, 31.00, 19.19,0.541983,0.027673,0.045408
704,AB,4,LARI,LAR,, 32.00, 18.99,0.575925,0.024310,0.040349
705,AB,4,LARI,LAR,, 33.00, 18.80,0.610586,0.021435,0.035964
706,AB,4,LARI,LAR,, 34.00, 18.61,0.645973,0.018966,0.032151
707,AB,4,LARI,LAR,, 35.00, 18.44,0.682089,0.016837,0.028823
708,AB,4,LARI,LAR,, 36.00, 18.27,0.718939,0.014994,0.025909
709,AB,4,LARI,LAR,, 37.00, 18.10,0.756524,0.013393,0.023349
710,AB,4,LARI,LAR,, 38.00, 17.95,0.794847,0.011997,0.021094
711,AB,4,LARI,LAR,, 39.00, 17.79,0.833910,0.010775,0.019101
712,AB,4,LARI,LAR,, 40.00, 17.65,0.873712,0.009703,0.017335
713,AB,4,LARI,LAR,, 41.00, 17.50,0.914254,0.008760,0.015766
714,AB,4,LARI,LAR,, 42.00, 17.37,0.955536,0.007927,0.014369
715,AB,4,LARI,LAR,, 43.00, 17.23,0.997557,0.007189,0.013121
716,AB,4,LARI,LAR,, 44.00, 17.10,1.040317,0.006534,0.012004
717,AB,4,LARI,LAR,, 45.00, 16.98,1.083815,0.005951,0.011003
718,AB,4,LARI,LAR,, 46.00, 16.85,1.128049,0.005431,0.010102
719,AB,4,LARI,LAR,, 47.00, 16.74,1.173018,0.004966,0.009291
720,AB,4,LARI,LAR,, 48.00, 16.62,1.218721,0.004549,0.008558
721,AB,4,LARI,LAR,, 49.00, 16.51,1.265156,0.004174,0.007896
722,AB,4,LARI,LAR,, 50.00, 16.40,1.312322,0.003837,0.007296
723,AB,5,LARI,LAR,, 13.00, 25.52,0.000000,0.620468,0.693648
724,AB,5,LARI,LAR,, 14.00, 24.91,0.063421,0.515400,0.595077
725,AB,5,LARI,LAR,, 15.00, 24.35,0.085825,0.422594,0.503814
726,AB,5,LARI,LAR,, 16.00, 23.84,0.109678,0.344740,0.423884
727,AB,5,LARI,LAR,, 17.00, 23.37,0.134470,0.281218,0.356042
728,AB,5,LARI,LAR,, 18.00, 22.94,0.159931,0.230078,0.299408
729,AB,5,LARI,LAR,, 19.00, 22.53,0.185938,0.189111,0.252499
730,AB,5,LARI,LAR,, 20.00, 22.16,0.212446,0.156294,0.213747
731,AB,5,LARI,LAR,, 21.00, 21.80,0.239450,0.129935,0.181721
732,AB,5,LARI,LAR,, 22.00, 21.47,0.266969,0.108670,0.155191
733,AB,5,LARI,LAR,, 23.00, 21.16,0.295031,0.091424,0.133140
734,AB,5,LARI,LAR,, 24.00, 20.87,0.323662,0.077359,0.114739
735,AB,5,LARI,LAR,, 25.00, 20.59,0.352890,0.065822,0.099317
736,AB,5,LARI,LAR,, 26.00, 20.33,0.382740,0.056303,0.086335
737,AB,5,LARI,LAR,, 27.00, 20.08,0.413234,0.048404,0.075357
738,AB,5,LARI,LAR,, 28.00, 19.84,0.444391,0.041813,0.066033
739,AB,5,LARI,LAR,, 29.00, 19.61,0.476226,0.036284,0.058080
740,AB,5,LARI,LAR,, 30.00, 19.39,0.508753,0.031623,0.051267
741,AB,5,LARI,LAR,, 31.00, 19.19,0.541983,0.027673,0.045408
742,AB,5,LARI,LAR,, 32.00, 18.99,0.575925,0.024310,0.040349
743,AB,5,LARI,LAR,, 33.00, 18.80,0.610586,0.021435,0.035964
744,AB,5,LARI,LAR,, 34.00, 18.61,0.645973,0.018966,0.032151
745,AB,5,LARI,LAR,, 35.00, 18.44,0.682089,0.016837,0.028823
746,AB,5,LARI,LAR,, 36.00, 18.27,0.718939,0.014994,0.025909
747,AB,5,LARI,LAR,, 37.00, 18.10,0.756524,0.013393,0.023349
748,AB,5,LARI,LAR,, 38.00, 17.95,0.794847,0.011997,0.021094
749,AB,5,LARI,LAR,, 39.00, 17.79,0.833910,0.010775,0.019101
750,AB,5,LARI,LAR,, 40.00, 17.65,0.873712,0.009703,0.017335
751,AB,5,LARI,LAR,, 41.00, 17.50,0.914254,0.008760,0.015766
752,AB,5,LARI,LAR,, 42.00, 17.37,0.955536,0.007927,0.014369
753,AB,5,LARI,LAR,, 43.00, 17.23,0.997557,0.007189,0.013121
754,AB,5,LARI,LAR,, 44.00, 17.10,1.040317,0.006534,0.012004
755,AB,5,LARI,LAR,, 45.00, 16.98,1.083815,0.005951,0.011003
756,AB,5,LARI,LAR,, 46.00, 16.85,1.128049,0.005431,0.010102
757,AB,5,LARI,LAR,, 47.00, 16.74,1.173018,0.004966,0.009291
758,AB,5,LARI,LAR,, 48.00, 16.62,1.218721,0.004549,0.008558
759,AB,5,LARI,LAR,, 49.00, 16.51,1.265156,0.004174,0.007896
760,AB,5,LARI,LAR,, 50.00, 16.40,1.312322,0.003837,0.007296
761,AB,6,LARI,LAR,, 13.00, 25.52,0.000000,0.620468,0.693648
762,AB,6,LARI,LAR,, 14.00, 24.91,0.063421,0.515400,0.595077
763,AB,6,LARI,LAR,, 15.00, 24.35,0.085825,0.422594,0.503814
764,AB,6,LARI,LAR,, 16.00, 23.84,0.109678,0.344740,0.423884
765,AB,6,LARI,LAR,, 17.00, 23.37,0.134470,0.281218,0.356042
766,AB,6,LARI,LAR,, 18.00, 22.94,0.159931,0.230078,0.299408
767,AB,6,LARI,LAR,, 19.00, 22.53,0.185938,0.189111,0.252499
768,AB,6,LARI,LAR,, 20.00, 22.16,0.212446,0.156294,0.213747
769,AB,6,LARI,LAR,, 21.00, 21.80,0.239450,0.129935,0.181721
770,AB,6,LARI,LAR,, 22.00, 21.47,0.266969,0.108670,0.155191
771,AB,6,LARI,LAR,, 23.00, 21.16,0.295031,0.091424,0.133140
772,AB,6,LARI,LAR,, 24.00, 20.87,0.323662,0.077359,0.114739
773,AB,6,LARI,LAR,, 25.00, 20.59,0.352890,0.065822,0.099317
774,AB,6,LARI,LAR,, 26.00, 20.33,0.382740,0.056303,0.086335
775,AB,6,LARI,LAR,, 27.00, 20.08,0.413234,0.048404,0.075357
776,AB,6,LARI,LAR,, 28.00, 19.84,0.444391,0.041813,0.066033
777,AB,6,LARI,LAR,, 29.00, 19.61,0.476226,0.036284,0.058080
778,AB,6,LARI,LAR,, 30.00, 19.39,0.508753,0.031623,0.051267
779,AB,6,LARI,LAR,, 31.00, 19.19,0.541983,0.027673,0.045408
780,AB,6,LARI,LAR,, 32.00, 18.99,0.575925,0.024310,0.040349
781,AB,6,LARI,LAR,, 33.00, 18.80,0.610586,0.021435,0.035964
782,AB,6,LARI,LAR,, 34.00, 18.61,0.645973,0.018966,0.032151
783,AB,6,LARI,LAR,, 35.00, 18.44,0.682089,0.016837,0.028823
784,AB,6,LARI,LAR,, 36.00, 18.27,0.718939,0.014994,0.025909
785,AB,6,LARI,LAR,, 37.00, 18.10,0.756524,0.013393,0.023349
786,AB,6,LARI,LAR,, 38.00, 17.95,0.794847,0.011997,0.021094
787,AB,6,LARI,LAR,, 39.00, 17.79,0.833910,0.010775,0.019101
788,AB,6,LARI,LAR,, 40.00, 17.65,0.873712,0.009703,0.017335
789,AB,6,LARI,LAR,, 41.00, 17.50,0.914254,0.008760,0.015766
790,AB,6,LARI,LAR,, 42.00, 17.37,0.955536,0.007927,0.014369
791,AB,6,LARI,LAR,, 43.00, 17.23,0.997557,0.007189,0.013121
792,AB,6,LARI,LAR,, 44.00, 17.10,1.040317,0.006534,0.012004
793,AB,6,LARI,LAR,, 45.00, 16.98,1.083815,0.005951,0.011003
794,AB,6,LARI,LAR,, 46.00, 16.85,1.128049,0.005431,0.010102
795,AB,6,LARI,LAR,, 47.00, 16.74,1.173018,0.004966,0.009291
796,AB,6,LARI,LAR,, 48.00, 16.62,1.218721,0.004549,0.008558
797,AB,6,LARI,LAR,, 49.00, 16.51,1.265156,0.004174,0.007896
798,AB,6,LARI,LAR,, 50.00, 16.40,1.312322,0.003837,0.007296
799,AB,9,LARI,LAR,, 13.00, 25.52,0.000000,0.620468,0.693648
800,AB,9,LARI,LAR,, 14.00, 24.91,0.063421,0.515400,0.595077
801,AB,9,LARI,LAR,, 15.00, 24.35,0.085825,0.422594,0.503814
802,AB,9,LARI,LAR,, 16.00, 23.84,0.109678,0.344740,0.423884
803,AB,9,LARI,LAR,, 17.00, 23.37,0.134470,0.281218,0.356042
804,AB,9,LARI,LAR,, 18.00, 22.94,0.159931,0.230078,0.299408
805,AB,9,LARI,LAR,, 19.00, 22.53,0.185938,0.189111,0.252499
806,AB,9,LARI,LAR,, 20.00, 22.16,0.212446,0.156294,0.213747
807,AB,9,LARI,LAR,, 21.00, 21.80,0.239450,0.129935,0.181721
808,AB,9,LARI,LAR,, 22.00, 21.47,0.266969,0.108670,0.155191
809,AB,9,LARI,LAR,, 23.00, 21.16,0.295031,0.091424,0.133140
810,AB,9,LARI,LAR,, 24.00, 20.87,0.323662,0.077359,0.114739
811,AB,9,LARI,LAR,, 25.00, 20.59,0.352890,0.065822,0.099317
812,AB,9,LARI,LAR,, 26.00, 20.33,0.382740,0.056303,0.086335
813,AB,9,LARI,LAR,, 27.00, 20.08,0.413234,0.048404,0.075357
814,AB,9,LARI,LAR,, 28.00, 19.84,0.444391,0.041813,0.066033
815,AB,9,LARI,LAR,, 29.00, 19.61,0.476226,0.036284,0.058080
816,AB,9,LARI,LAR,, 30.00, 19.39,0.508753,0.031623,0.051267
817,AB,9,LARI,LAR,, 31.00, 19.19,0.541983,0.027673,0.045408
818,AB,9,LARI,LAR,, 32.00, 18.99,0.575925,0.024310,0.040349
819,AB,9,LARI,LAR,, 33.00, 18.80,0.610586,0.021435,0.035964
820,AB,9,LARI,LAR,, 34.00, 18.61,0.645973,0.018966,0.032151
821,AB,9,LARI,LAR,, 35.00, 18.44,0.682089,0.016837,0.028823
822,AB,9,LARI,LAR,, 36.00, 18.27,0.718939,0.014994,0.025909
823,AB,9,LARI,LAR,, 37.00, 18.10,0.756524,0.013393,0.023349
824,AB,9,LARI,LAR,, 38.00, 17.95,0.794847,0.011997,0.021094
825,AB,9,LARI,LAR,, 39.00, 17.79,0.833910,0.010775,0.019101
826,AB,9,LARI,LAR,, 40.00, 17.65,0.873712,0.009703,0.017335
827,AB,9,LARI,LAR,, 41.00, 17.50,0.914254,0.008760,0.015766
828,AB,9,LARI,LAR,, 42.00, 17.37,0.955536,0.007927,0.014369
829,AB,9,LARI,LAR,, 43.00, 17.23,0.997557,0.007189,0.013121
830,AB,9,LARI,LAR,, 44.00, 17.10,1.040317,0.006534,0.012004
831,AB,9,LARI,LAR,, 45.00, 16.98,1.083815,0.005951,0.011003
832,AB,9,LARI,LAR,, 46.00, 16.85,1.128049,0.005431,0.010102
833,AB,9,LARI,LAR,, 47.00, 16.74,1.173018,0.004966,0.009291
834,AB,9,LARI,LAR,, 48.00, 16.62,1.218721,0.004549,0.008558
835,AB,9,LARI,LAR,, 49.00, 16.51,1.265156,0.004174,0.007896
836,AB,9,LARI,LAR,, 50.00, 16.40,1.312322,0.003837,0.007296
837,AB,10,LARI,LAR,, 13.00, 25.52,0.000000,0.620468,0.693648
838,AB,10,LARI,LAR,, 14.00, 24.91,0.063421,0.515400,0.595077
839,AB,10,LARI,LAR,, 15.00, 24.35,0.085825,0.422594,0.503814
840,AB,10,LARI,LAR,, 16.00, 23.84,0.109678,0.344740,0.423884
841,AB,10,LARI,LAR,, 17.00, 23.37,0.134470,0.281218,0.356042
842,AB,10,LARI,LAR,, 18.00, 22.94,0.159931,0.230078,0.299408
843,AB,10,LARI,LAR,, 19.00, 22.53,0.185938,0.189111,0.252499
844,AB,10,LARI,LAR,, 20.00, 22.16,0.212446,0.156294,0.213747
845,AB,10,LARI,LAR,, 21.00, 21.80,0.239450,0.129935,0.181721
846,AB,10,LARI,LAR,, 22.00, 21.47,0.266969,0.108670,0.155191
847,AB,10,LARI,LAR,, 23.00, 21.16,0.295031,0.091424,0.133140
848,AB,10,LARI,LAR,, 24.00, 20.87,0.323662,0.077359,0.114739
849,AB,10,LARI,LAR,, 25.00, 20.59,0.352890,0.065822,0.099317
850,AB,10,LARI,LAR,, 26.00, 20.33,0.382740,0.056303,0.086335
851,AB,10,LARI,LAR,, 27.00, 20.08,0.413234,0.048404,0.075357
852,AB,10,LARI,LAR,, 28.00, 19.84,0.444391,0.041813,0.066033
853,AB,10,LARI,LAR,, 29.00, 19.61,0.476226,0.036284,0.058080
854,AB,10,LARI,LAR,, 30.00, 19.39,0.508753,0.031623,0.051267
855,AB,10,LARI,LAR,, 31.00, 19.19,0.541983,0.027673,0.045408
856,AB,10,LARI,LAR,, 32.00, 18.99,0.575925,0.024310,0.040349
857,AB,10,LARI,LAR,, 33.00, 18.80,0.610586,0.021435,0.035964
858,AB,10,LARI,LAR,, 34.00, 18.61,0.645973,0.018966,0.032151
859,AB,10,LARI,LAR,, 35.00, 18.44,0.682089,0.016837,0.028823
860,AB,10,LARI,LAR,, 36.00, 18.27,0.718939,0.014994,0.025909
861,AB,10,LARI,LAR,, 37.00, 18.10,0.756524,0.013393,0.023349
862,AB,10,LARI,LAR,, 38.00, 17.95,0.794847,0.011997,0.021094
863,AB,10,LARI,LAR,, 39.00, 17.79,0.833910,0.010775,0.019101
864,AB,10,LARI,LAR,, 40.00, 17.65,0.873712,0.009703,0.017335
865,AB,10,LARI,LAR,, 41.00, 17.50,0.914254,0.008760,0.015766
866,AB,10,LARI,LAR,, 42.00, 17.37,0.955536,0.007927,0.014369
867,AB,10,LARI,LAR,, 43.00, 17.23,0.997557,0.007189,0.013121
868,AB,10,LARI,LAR,, 44.00, 17.10,1.040317,0.006534,0.012004
869,AB,10,LARI,LAR,, 45.00, 16.98,1.083815,0.005951,0.011003
870,AB,10,LARI,LAR,, 46.00, 16.85,1.128049,0.005431,0.010102
871,AB,10,LARI,LAR,, 47.00, 16.74,1.173018,0.004966,0.009291
872,AB,10,LARI,LAR,, 48.00, 16.62,1.218721,0.004549,0.008558
873,AB,10,LARI,LAR,, 49.00, 16.51,1.265156,0.004174,0.007896
874,AB,10,LARI,LAR,, 50.00, 16.40,1.312322,0.003837,0.007296
875,AB,14,LARI,LAR,, 13.00, 25.52,0.000000,0.620468,0.693648
876,AB,14,LARI,LAR,, 14.00, 24.91,0.063421,0.515400,0.595077
877,AB,14,LARI,LAR,, 15.00, 24.35,0.085825,0.422594,0.503814
878,AB,14,LARI,LAR,, 16.00, 23.84,0.109678,0.344740,0.423884
879,AB,14,LARI,LAR,, 17.00, 23.37,0.134470,0.281218,0.356042
880,AB,14,LARI,LAR,, 18.00, 22.94,0.159931,0.230078,0.299408
881,AB,14,LARI,LAR,, 19.00, 22.53,0.185938,0.189111,0.252499
882,AB,14,LARI,LAR,, 20.00, 22.16,0.212446,0.156294,0.213747
883,AB,14,LARI,LAR,, 21.00, 21.80,0.239450,0.129935,0.181721
884,AB,14,LARI,LAR,, 22.00, 21.47,0.266969,0.108670,0.155191
885,AB,14,LARI,LAR,, 23.00, 21.16,0.295031,0.091424,0.133140
886,AB,14,LARI,LAR,, 24.00, 20.87,0.323662,0.077359,0.114739
887,AB,14,LARI,LAR,, 25.00, 20.59,0.352890,0.065822,0.099317
888,AB,14,LARI,LAR,, 26.00, 20.33,0.382740,0.056303,0.086335
889,AB,14,LARI,LAR,, 27.00, 20.08,0.413234,0.048404,0.075357
890,AB,14,LARI,LAR,, 28.00, 19.84,0.444391,0.041813,0.066033
891,AB,14,LARI,LAR,, 29.00, 19.61,0.476226,0.036284,0.058080
892,AB,14,LARI,LAR,, 30.00, 19.39,0.508753,0.031623,0.051267
893,AB,14,LARI,LAR,, 31.00, 19.19,0.541983,0.027673,0.045408
894,AB,14,LARI,LAR,, 32.00, 18.99,0.575925,0.024310,0.040349
895,AB,14,LARI,LAR,, 33.00, 18.80,0.610586,0.021435,0.035964
896,AB,14,LARI,LAR,, 34.00, 18.61,0.645973,0.018966,0.032151
897,AB,14,LARI,LAR,, 35.00, 18.44,0.682089,0.016837,0.028823
898,AB,14,LARI,LAR,, 36.00, 18.27,0.718939,0.014994,0.025909
899,AB,14,LARI,LAR,, 37.00, 18.10,0.756524,0.013393,0.023349
900,AB,14,LARI,LAR,, 38.00, 17.95,0.794847,0.011997,0.021094
901,AB,14,LARI,LAR,, 39.00, 17.79,0.833910,0.010775,0.019101
902,AB,14,LARI,LAR,, 40.00, 17.65,0.873712,0.009703,0.017335
903,AB,14,LARI,LAR,, 41.00, 17.50,0.914254,0.008760,0.015766
904,AB,14,LARI,LAR,, 42.00, 17.37,0.955536,0.007927,0.014369
905,AB,14,LARI,LAR,, 43.00, 17.23,0.997557,0.007189,0.013121
906,AB,14,LARI,LAR,, 44.00, 17.10,1.040317,0.006534,0.012004
907,AB,14,LARI,LAR,, 45.00, 16.98,1.083815,0.005951,0.011003
908,AB,14,LARI,LAR,, 46.00, 16.85,1.128049,0.005431,0.010102
909,AB,14,LARI,LAR,, 47.00, 16.74,1.173018,0.004966,0.009291
910,AB,14,LARI,LAR,, 48.00, 16.62,1.218721,0.004549,0.008558
911,AB,14,LARI,LAR,, 49.00, 16.51,1.265156,0.004174,0.007896
912,AB,14,LARI,LAR,, 50.00, 16.40,1.312322,0.003837,0.007296
913,AB,4,PICE,ENG,, 13.00, 12.45,0.000000,0.471918,0.547607
914,AB,4,PICE,ENG,, 14.00, 13.13,0.000000,0.384753,0.460698
915,AB,4,PICE,ENG,, 15.00, 13.80,0.070505,0.314053,0.387348
916,AB,4,PICE,ENG,, 16.00, 14.46,0.090139,0.257476,0.326480
917,AB,4,PICE,ENG,, 17.00, 15.11,0.111798,0.212358,0.276298
918,AB,4,PICE,ENG,, 18.00, 15.74,0.135484,0.176318,0.234968
919,AB,4,PICE,ENG,, 19.00, 16.37,0.161229,0.147399,0.200855
920,AB,4,PICE,ENG,, 20.00, 16.99,0.189076,0.124058,0.172594
921,AB,4,PICE,ENG,, 21.00, 17.60,0.219079,0.105098,0.149073
922,AB,4,PICE,ENG,, 22.00, 18.20,0.251296,0.089592,0.129398
923,AB,4,PICE,ENG,, 23.00, 18.79,0.285787,0.076826,0.112856
924,AB,4,PICE,ENG,, 24.00, 19.38,0.322613,0.066247,0.098874
925,AB,4,PICE,ENG,, 25.00, 19.96,0.361837,0.057426,0.086998
926,AB,4,PICE,ENG,, 26.00, 20.53,0.403519,0.050026,0.076861
927,AB,4,PICE,ENG,, 27.00, 21.10,0.447721,0.043783,0.068167
928,AB,4,PICE,ENG,, 28.00, 21.66,0.494501,0.038486,0.060677
929,AB,4,PICE,ENG,, 29.00, 22.22,0.543920,0.033971,0.054196
930,AB,4,PICE,ENG,, 30.00, 22.77,0.596035,0.030101,0.048566
931,AB,4,PICE,ENG,, 31.00, 23.31,0.650903,0.026771,0.043656
932,AB,4,PICE,ENG,, 32.00, 23.86,0.708582,0.023891,0.039357
933,AB,4,PICE,ENG,, 33.00, 24.39,0.769126,0.021391,0.035580
934,AB,4,PICE,ENG,, 34.00, 24.92,0.832590,0.019212,0.032251
935,AB,4,PICE,ENG,, 35.00, 25.45,0.899028,0.017306,0.029307
936,AB,4,PICE,ENG,, 36.00, 25.97,0.968494,0.015632,0.026695
937,AB,4,PICE,ENG,, 37.00, 26.49,1.041038,0.014157,0.024372
938,AB,4,PICE,ENG,, 38.00, 27.01,1.116714,0.012854,0.022299
939,AB,4,PICE,ENG,, 39.00, 27.52,1.195573,0.011699,0.020445
940,AB,4,PICE,ENG,, 40.00, 28.03,1.277663,0.010672,0.018781
941,AB,4,PICE,ENG,, 41.00, 28.53,1.363036,0.009756,0.017286
942,AB,4,PICE,ENG,, 42.00, 29.03,1.451740,0.008937,0.015939
943,AB,4,PICE,ENG,, 43.00, 29.53,1.543824,0.008204,0.014722
944,AB,4,PICE,ENG,, 44.00, 30.02,1.639335,0.007544,0.013621
945,AB,4,PICE,ENG,, 45.00, 30.52,1.738323,0.006951,0.012622
946,AB,4,PICE,ENG,, 46.00, 31.00,1.840832,0.006415,0.011715
947,AB,4,PICE,ENG,, 47.00, 31.49,1.946911,0.005931,0.010888
948,AB,4,PICE,ENG,, 48.00, 31.97,2.056604,0.005491,0.010135
949,AB,4,PICE,ENG,, 49.00, 32.45,2.169958,0.005093,0.009446
950,AB,4,PICE,ENG,, 50.00, 32.93,2.287019,0.004730,0.008815
951,AB,5,PICE,ENG,, 13.00, 12.45,0.000000,0.471918,0.547607
952,AB,5,PICE,ENG,, 14.00, 13.13,0.000000,0.384753,0.460698
953,AB,5,PICE,ENG,, 15.00, 13.80,0.070505,0.314053,0.387348
954,AB,5,PICE,ENG,, 16.00, 14.46,0.090139,0.257476,0.326480
955,AB,5,PICE,ENG,, 17.00, 15.11,0.111798,0.212358,0.276298
956,AB,5,PICE,ENG,, 18.00, 15.74,0.135484,0.176318,0.234968
957,AB,5,PICE,ENG,, 19.00, 16.37,0.161229,0.147399,0.200855
958,AB,5,PICE,ENG,, 20.00, 16.99,0.189076,0.124058,0.172594
959,AB,5,PICE,ENG,, 21.00, 17.60,0.219079,0.105098,0.149073
960,AB,5,PICE,ENG,, 22.00, 18.20,0.251296,0.089592,0.129398
961,AB,5,PICE,ENG,, 23.00, 18.79,0.285787,0.076826,0.112856
962,AB,5,PICE,ENG,, 24.00, 19.38,0.322613,0.066247,0.098874
963,AB,5,PICE,ENG,, 25.00, 19.96,0.361837,0.057426,0.086998
964,AB,5,PICE,ENG,, 26.00, 20.53,0.403519,0.050026,0.076861
965,AB,5,PICE,ENG,, 27.00, 21.10,0.447721,0.043783,0.068167
966,AB,5,PICE,ENG,, 28.00, 21.66,0.494501,0.038486,0.060677
967,AB,5,PICE,ENG,, 29.00, 22.22,0.543920,0.033971,0.054196
968,AB,5,PICE,ENG,, 30.00, 22.77,0.596035,0.030101,0.048566
969,AB,5,PICE,ENG,, 31.00, 23.31,0.650903,0.026771,0.043656
970,AB,5,PICE,ENG,, 32.00, 23.86,0.708582,0.023891,0.039357
971,AB,5,PICE,ENG,, 33.00, 24.39,0.769126,0.021391,0.035580
972,AB,5,PICE,ENG,, 34.00, 24.92,0.832590,0.019212,0.032251
973,AB,5,PICE,ENG,, 35.00, 25.45,0.899028,0.017306,0.029307
974,AB,5,PICE,ENG,, 36.00, 25.97,0.968494,0.015632,0.026695
975,AB,5,PICE,ENG,, 37.00, 26.49,1.041038,0.014157,0.024372
976,AB,5,PICE,ENG,, 38.00, 27.01,1.116714,0.012854,0.022299
977,AB,5,PICE,ENG,, 39.00, 27.52,1.195573,0.011699,0.020445
978,AB,5,PICE,ENG,, 40.00, 28.03,1.277663,0.010672,0.018781
979,AB,5,PICE,ENG,, 41.00, 28.53,1.363036,0.009756,0.017286
980,AB,5,PICE,ENG,, 42.00, 29.03,1.451740,0.008937,0.015939
981,AB,5,PICE,ENG,, 43.00, 29.53,1.543824,0.008204,0.014722
982,AB,5,PICE,ENG,, 44.00, 30.02,1.639335,0.007544,0.013621
983,AB,5,PICE,ENG,, 45.00, 30.52,1.738323,0.006951,0.012622
984,AB,5,PICE,ENG,, 46.00, 31.00,1.840832,0.006415,0.011715
985,AB,5,PICE,ENG,, 47.00, 31.49,1.946911,0.005931,0.010888
986,AB,5,PICE,ENG,, 48.00, 31.97,2.056604,0.005491,0.010135
987,AB,5,PICE,ENG,, 49.00, 32.45,2.169958,0.005093,0.009446
988,AB,5,PICE,ENG,, 50.00, 32.93,2.287019,0.004730,0.008815
989,AB,6,PICE,ENG,, 13.00, 12.45,0.000000,0.471918,0.547607
990,AB,6,PICE,ENG,, 14.00, 13.13,0.000000,0.384753,0.460698
991,AB,6,PICE,ENG,, 15.00, 13.80,0.070505,0.314053,0.387348
