TRM,m²,sum,count,mean_merch_volume
30135.00000000,7125000.00000000,10022.86671066,"114",87.91988343
72105.00000000,1875000.00000000,3547.38667297,"30",118.24622243
92086.00000000,42250000.00000000,81909.48622131,"676",121.16787903
63035.00000000,19062500.00000000,38556.66329575,"305",126.41528949
81076.00000000,5812500.00000000,10309.82999039,"93",110.85838699
96224.00000000,1125000.00000000,1814.90003967,"18",100.82777998
82205.00000000,500000.00000000,774.01334381,"8",96.75166798
36125.00000000,65812500.00000000,105019.73062897,"1053",99.73383725
79165.00000000,13437500.00000000,19067.30003738,"215",88.68511645
44215.00000000,61875000.00000000,95358.82040024,"990",96.32204081
2025.00000000,8500000.00000000,15749.42325974,"136",115.80458279
36165.00000000,34125000.00000000,58363.95700455,"546",106.89369415
124205.00000000,11937500.00000000,17652.85684967,"191",92.42333429
98045.00000000,312500.00000000,314.33333206,"5",62.86666641
85224.00000000,3562500.00000000,5159.78998947,"57",90.52263139
68045.00000000,13437500.00000000,25619.83670425,"215",119.16203118
11304.00000000,1625000.00000000,3386.65332413,"26",130.25589708
69094.00000000,29375000.00000000,63980.11376572,"470",136.12790163
54275.00000000,26375000.00000000,43169.68644714,"422",102.29783518
77034.00000000,3750000.00000000,5426.08000946,"60",90.43466682
55185.00000000,37875000.00000000,89262.38009644,"606",147.29765692
29065.00000000,14937500.00000000,24454.68299866,"239",102.32084937
109106.00000000,53375000.00000000,99015.22282791,"854",115.94288387
92194.00000000,2000000.00000000,2561.13669586,"32",80.03552175
46145.00000000,27687500.00000000,49052.64318085,"443",110.72831418
92165.00000000,10375000.00000000,19537.55343246,"166",117.69610501
100194.00000000,250000.00000000,447.48001099,"4",111.87000275
109174.00000000,1125000.00000000,1597.62331009,"18",88.75685056
83015.00000000,8250000.00000000,12293.10338974,"132",93.12957113
70014.00000000,1000000.00000000,969.73666763,"16",60.60854173
60275.00000000,49500000.00000000,76640.47623062,"792",96.76827807
123025.00000000,3125000.00000000,4191.04328537,"50",83.82086571
110126.00000000,31875000.00000000,50176.01367950,"510",98.38434055
42016.00000000,20625000.00000000,53096.92992401,"330",160.89978765
118076.00000000,7125000.00000000,9745.30005264,"114",85.48508818
29115.00000000,14875000.00000000,23766.82347107,"238",99.86060282
65224.00000000,125000.00000000,259.58666992,"2",129.79333496
73036.00000000,187500.00000000,261.44666290,"3",87.14888763
98225.00000000,29375000.00000000,59494.77672958,"470",126.58463134
59245.00000000,44062500.00000000,82039.70663071,"705",116.36837820
57134.00000000,312500.00000000,661.48332214,"5",132.29666443
71234.00000000,26500000.00000000,51587.55298233,"424",121.66875703
82115.00000000,1562500.00000000,1879.82333374,"25",75.19293335
86135.00000000,3250000.00000000,4131.95333481,"52",79.46064105
62135.00000000,48937500.00000000,109989.25741577,"783",140.47159312
1274.00000000,2312500.00000000,4320.13993073,"37",116.76053867
107104.00000000,2562500.00000000,3458.30995941,"41",84.34902340
87255.00000000,250000.00000000,347.52999878,"4",86.88249969
100015.00000000,8000000.00000000,12300.22326660,"128",96.09549427
39135.00000000,41312500.00000000,68367.33655548,"661",103.43016120
69165.00000000,47312500.00000000,113696.39057541,"757",150.19338253
102105.00000000,21062500.00000000,41592.27649689,"337",123.41921809
79194.00000000,187500.00000000,279.36666870,"3",93.12222290
85144.00000000,2437500.00000000,3051.95333481,"39",78.25521371
71024.00000000,2312500.00000000,2409.47665024,"37",65.12099055
89074.00000000,3062500.00000000,3552.90000153,"49",72.50816330
93055.00000000,7937500.00000000,15317.23327637,"127",120.60813603
61154.00000000,3250000.00000000,6731.08661652,"52",129.44397339
78145.00000000,12562500.00000000,23119.34671402,"201",115.02162544
105075.00000000,4750000.00000000,8630.84318542,"76",113.56372612
92034.00000000,125000.00000000,159.46666718,"2",79.73333359
5015.00000000,4625000.00000000,10265.94321442,"74",138.72896236
94016.00000000,14250000.00000000,32269.87999344,"228",141.53456137
65264.00000000,18562500.00000000,37161.28654099,"297",125.12217691
65096.00000000,29687500.00000000,56693.62638474,"475",119.35500292
108234.00000000,11687500.00000000,16617.42308426,"187",88.86322505
126154.00000000,9000000.00000000,13871.69676971,"144",96.33122757
102195.00000000,5375000.00000000,12652.42338562,"86",147.12120216
82045.00000000,8062500.00000000,13162.13665390,"129",102.03206708
99016.00000000,20812500.00000000,36954.83014679,"333",110.97546591
34165.00000000,1187500.00000000,1561.94332504,"19",82.20754342
45125.00000000,41750000.00000000,68866.17685318,"668",103.09307912
59164.00000000,750000.00000000,771.81667709,"12",64.31805642
63144.00000000,1562500.00000000,3657.56995773,"25",146.30279831
99126.00000000,30750000.00000000,52650.60013580,"492",107.01341491
102124.00000000,15375000.00000000,29032.19338608,"246",118.01704628
78054.00000000,1500000.00000000,1614.32667923,"24",67.26361163
52055.00000000,1250000.00000000,1972.48998260,"20",98.62449913
62185.00000000,43500000.00000000,89202.55030441,"696",128.16458377
105035.00000000,17125000.00000000,32561.57931137,"274",118.83788070
103235.00000000,9937500.00000000,17106.50337219,"159",107.58807152
87125.00000000,3687500.00000000,5706.55009079,"59",96.72118798
124145.00000000,1187500.00000000,1684.85000992,"19",88.67631631
95125.00000000,18562500.00000000,35978.95305634,"297",121.14125608
98056.00000000,11312500.00000000,26160.47978592,"181",144.53303749
118096.00000000,5187500.00000000,8346.35659409,"83",100.55851318
84204.00000000,625000.00000000,870.65332794,"10",87.06533279
109095.00000000,19687500.00000000,36662.20941162,"315",116.38796639
122056.00000000,12750000.00000000,18273.51997375,"204",89.57607830
51205.00000000,45062500.00000000,81243.08021545,"721",112.68110987
95195.00000000,3937500.00000000,6494.59330750,"63",103.08878266
57024.00000000,312500.00000000,726.62667847,"5",145.32533569
57215.00000000,49125000.00000000,102110.78994370,"786",129.91194649
50275.00000000,36250000.00000000,77380.25648117,"580",133.41423531
53185.00000000,13875000.00000000,26888.79356384,"222",121.12069173
118026.00000000,26062500.00000000,34643.12010193,"417",83.07702662
86055.00000000,17375000.00000000,35250.92676544,"278",126.80189484
114074.00000000,3750000.00000000,4655.59329224,"60",77.59322154
107205.00000000,2125000.00000000,3367.04998016,"34",99.03088177
72145.00000000,12250000.00000000,25943.47324753,"196",132.36465943
64124.00000000,1187500.00000000,1840.10335541,"19",96.84754502
88126.00000000,16812500.00000000,25446.36968613,"269",94.59616984
116205.00000000,33500000.00000000,50739.86371231,"536",94.66392484
77114.00000000,437500.00000000,711.70000839,"7",101.67142977
41205.00000000,7437500.00000000,12673.24002838,"119",106.49781536
100096.00000000,7812500.00000000,17023.44679260,"125",136.18757434
76116.00000000,23187500.00000000,36061.63334274,"371",97.20116804
52096.00000000,34625000.00000000,71873.27080536,"554",129.73514586
57094.00000000,125000.00000000,314.83666992,"2",157.41833496
20015.00000000,125000.00000000,280.26666260,"2",140.13333130
94254.00000000,25062500.00000000,40529.80654526,"401",101.07183677
61174.00000000,2937500.00000000,5802.85666656,"47",123.46503546
119104.00000000,1187500.00000000,1730.43328094,"19",91.07543584
94225.00000000,687500.00000000,1177.14664841,"11",107.01333167
50015.00000000,1062500.00000000,2268.36998749,"17",133.43352868
79125.00000000,9375000.00000000,15778.68002701,"150",105.19120018
100174.00000000,62500.00000000,52.15999985,"1",52.15999985
66045.00000000,5625000.00000000,10781.34332657,"90",119.79270363
69275.00000000,750000.00000000,1414.62002182,"12",117.88500182
57165.00000000,39500000.00000000,85629.42306137,"632",135.48959345
98075.00000000,3937500.00000000,6308.72997665,"63",100.13857106
110054.00000000,4500000.00000000,5765.08331680,"72",80.07060162
50076.00000000,5125000.00000000,7804.35999298,"82",95.17512187
75195.00000000,1500000.00000000,2737.85339355,"24",114.07722473
83185.00000000,14750000.00000000,22200.75686646,"236",94.07100367
125046.00000000,3000000.00000000,4792.76344299,"48",99.84923840
91106.00000000,60875000.00000000,109558.70570374,"974",112.48327074
106165.00000000,20062500.00000000,30818.70956039,"321",96.00844100
57146.00000000,11625000.00000000,19748.79673386,"186",106.17632653
78184.00000000,3000000.00000000,5645.08664322,"48",117.60597173
90014.00000000,437500.00000000,500.27333832,"7",71.46761976
80135.00000000,16312500.00000000,28929.22011948,"261",110.83992383
33135.00000000,47187500.00000000,79682.26691818,"755",105.53942638
94144.00000000,6812500.00000000,7918.41336441,"109",72.64599417
114016.00000000,32750000.00000000,51749.69005966,"524",98.75895050
71065.00000000,24500000.00000000,66349.43000031,"392",169.25875000
59106.00000000,57312500.00000000,109904.37401199,"917",119.85209816
75076.00000000,12000000.00000000,26328.39690781,"192",137.12706723
69054.00000000,5562500.00000000,6724.62672806,"89",75.55760369
71204.00000000,18562500.00000000,32716.05655670,"297",110.15507258
92014.00000000,62500.00000000,65.42333221,"1",65.42333221
100034.00000000,2000000.00000000,2387.26667404,"32",74.60208356
102145.00000000,6937500.00000000,11402.65004349,"111",102.72657697
58064.00000000,250000.00000000,626.35331726,"4",156.58832932
118086.00000000,16312500.00000000,23245.45344543,"261",89.06304002
20075.00000000,12937500.00000000,21207.91346741,"207",102.45368825
25155.00000000,3125000.00000000,5750.10999298,"50",115.00219986
90204.00000000,2062500.00000000,2543.60664368,"33",77.07898920
70144.00000000,7250000.00000000,12764.44328308,"116",110.03830416
84254.00000000,1500000.00000000,2385.11663818,"24",99.37985992
97054.00000000,10812500.00000000,12718.57003784,"173",73.51774588
54105.00000000,2250000.00000000,4962.92337418,"36",137.85898262
56116.00000000,42375000.00000000,84792.40665054,"678",125.06254668
78115.00000000,15750000.00000000,30154.46335220,"252",119.66056886
104106.00000000,10062500.00000000,19064.08300400,"161",118.41045344
7034.00000000,187500.00000000,308.34667206,"3",102.78222402
71105.00000000,13750000.00000000,31178.61716461,"220",141.72098711
118244.00000000,17750000.00000000,27226.34680939,"284",95.86741834
54125.00000000,23875000.00000000,48114.53678131,"382",125.95428477
118115.00000000,125000.00000000,123.58666611,"2",61.79333305
107194.00000000,4500000.00000000,8210.04990005,"72",114.02847083
61225.00000000,24187500.00000000,43587.12336731,"387",112.62822576
111015.00000000,7750000.00000000,10776.51659012,"124",86.90739186
116084.00000000,1937500.00000000,2826.08996201,"31",91.16419232
83254.00000000,2000000.00000000,2959.04665375,"32",92.47020793
111114.00000000,62500.00000000,61.86333466,"1",61.86333466
83134.00000000,125000.00000000,158.40666962,"2",79.20333481
53055.00000000,125000.00000000,271.61666107,"2",135.80833054
69265.00000000,3125000.00000000,7052.14990997,"50",141.04299820
101064.00000000,1062500.00000000,1065.96001434,"17",62.70353026
108086.00000000,5062500.00000000,6757.64666748,"81",83.42773664
59034.00000000,312500.00000000,702.13334656,"5",140.42666931
2294.00000000,562500.00000000,1348.78998566,"9",149.86555396
99116.00000000,17187500.00000000,25435.44331741,"275",92.49252115
100074.00000000,1375000.00000000,1392.01666260,"22",63.27348466
10304.00000000,5625000.00000000,13910.91010284,"90",154.56566781
65085.00000000,41000000.00000000,76309.15405655,"656",116.32492996
58055.00000000,125000.00000000,277.05665588,"2",138.52832794
81015.00000000,9437500.00000000,13557.80338287,"151",89.78677737
97235.00000000,16500000.00000000,33628.53987122,"264",127.38083285
58146.00000000,17437500.00000000,28296.21351242,"279",101.42012012
9055.00000000,30312500.00000000,68802.72063065,"485",141.86127965
84046.00000000,2500000.00000000,4450.60996246,"40",111.26524906
101106.00000000,13812500.00000000,22156.80968857,"221",100.25705741
43095.00000000,25625000.00000000,65017.11021042,"410",158.57831759
67195.00000000,30062500.00000000,65314.12375641,"481",135.78819908
47015.00000000,125000.00000000,164.13666534,"2",82.06833267
83174.00000000,6062500.00000000,9519.02323151,"97",98.13426012
64115.00000000,19000000.00000000,34928.17356873,"304",114.89530779
62214.00000000,4625000.00000000,8508.99333572,"74",114.98639643
26145.00000000,38562500.00000000,73840.22695160,"617",119.67621872
77076.00000000,4937500.00000000,9868.21999359,"79",124.91417713
42135.00000000,62500000.00000000,125125.54655457,"1000",125.12554655
23055.00000000,16437500.00000000,28244.77948761,"263",107.39459881
113135.00000000,7500000.00000000,12277.76336670,"120",102.31469472
4045.00000000,7125000.00000000,14818.27997589,"114",129.98491207
44135.00000000,49187500.00000000,88340.08354950,"787",112.24915318
87124.00000000,12062500.00000000,20405.38665009,"193",105.72739197
110235.00000000,39375000.00000000,74515.76727295,"630",118.27899567
87204.00000000,1625000.00000000,2020.21332932,"26",77.70051267
114104.00000000,17312500.00000000,25153.09320450,"277",90.80539063
120185.00000000,12000000.00000000,15887.69672775,"192",82.74842046
122104.00000000,1687500.00000000,2514.52332306,"27",93.13049345
74126.00000000,1375000.00000000,2610.40999222,"22",118.65499965
17055.00000000,26625000.00000000,54436.49393463,"426",127.78519703
39264.00000000,62500.00000000,170.94000244,"1",170.94000244
108035.00000000,6187500.00000000,10453.19640350,"99",105.58784246
80075.00000000,6687500.00000000,10948.88338470,"107",102.32601294
89115.00000000,10875000.00000000,19173.52337646,"174",110.19266308
34185.00000000,2250000.00000000,3594.82670212,"36",99.85629728
30105.00000000,61437500.00000000,106549.06066132,"983",108.39171990
73165.00000000,4000000.00000000,6234.94005203,"64",97.42093831
118046.00000000,14062500.00000000,21405.88013840,"225",95.13724506
60076.00000000,68750000.00000000,134383.01678848,"1100",122.16637890
78055.00000000,9062500.00000000,18339.84329987,"145",126.48167793
54214.00000000,62500.00000000,111.80999756,"1",111.80999756
123125.00000000,1500000.00000000,1888.86000061,"24",78.70250003
45045.00000000,7250000.00000000,17258.89340210,"116",148.78356381
53255.00000000,33937500.00000000,55932.62298965,"543",103.00667217
95064.00000000,1375000.00000000,2476.10333252,"22",112.55015148
55126.00000000,4500000.00000000,7454.10670090,"72",103.52925973
98195.00000000,7687500.00000000,14794.55990219,"123",120.28097481
121185.00000000,12937500.00000000,18242.40014648,"207",88.12753694
100184.00000000,1875000.00000000,3733.30329132,"30",124.44344304
106194.00000000,32250000.00000000,48841.14952087,"516",94.65339054
59126.00000000,56937500.00000000,105662.21073151,"911",115.98486359
95126.00000000,5000000.00000000,8498.52661514,"80",106.23158269
112244.00000000,8812500.00000000,12150.82328415,"141",86.17605166
83264.00000000,625000.00000000,1026.82665253,"10",102.68266525
38215.00000000,625000.00000000,1075.32670593,"10",107.53267059
18035.00000000,312500.00000000,627.11331940,"5",125.42266388
88245.00000000,11750000.00000000,20364.60685349,"188",108.32237688
51066.00000000,12375000.00000000,17652.38660431,"198",89.15346770
85066.00000000,125000.00000000,120.52000046,"2",60.26000023
91045.00000000,10812500.00000000,18438.67317581,"173",106.58192587
100255.00000000,8687500.00000000,13185.53342819,"139",94.85995272
92104.00000000,750000.00000000,781.25667572,"12",65.10472298
111084.00000000,1625000.00000000,2391.78999329,"26",91.99192282
106174.00000000,9437500.00000000,16682.50989532,"151",110.48019798
